ID,Item title,Final URL,Image URL,Item description,Price
87210351,1BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/XP65Z5G80SPEBG9YSXFD5GYN6M/en,https://static.shared.propertyfinder.eg/media/images/listing/XP65Z5G80SPEBG9YSXFD5GYN6M/8092ce95-63b8-4ad7-9afe-44655d1c3a94/1312x894.jpg?v=a4d10f3694e790f42a88e63cb3038cf3,See the details of this Apartment for Sale in Jadie Residence.,2630000
87210318,2BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/JW5SEVQB8BQC6WVYNPYAWDG04C/en,https://static.shared.propertyfinder.eg/media/images/listing/JW5SEVQB8BQC6WVYNPYAWDG04C/8391eb70-a269-4017-bf1d-f97cf6f3ff86/1312x894.jpg?v=70de63e4603ac5ac0b4013ea1b383cb7,See the details of this Apartment for Sale in New Garden City.,7800000
87210240,3BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/X61X9DXNB7MX4SWZC25E1W3P7R/en,https://static.shared.propertyfinder.eg/media/images/listing/X61X9DXNB7MX4SWZC25E1W3P7R/26db8b8c-cbbc-4bcb-94f9-57ddd5e9e304/1312x894.jpg?v=0ab296e3c6d1ffe6ce959986eb222042,See the details of this Villa for Sale in Hyde Park.,15500000
87210220,5BR Townhouse for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/1S2B7JTR2P21Q2AYBS0E76GS04/en,https://static.shared.propertyfinder.eg/media/images/listing/1S2B7JTR2P21Q2AYBS0E76GS04/a01fd1a4-0ab1-44c9-94b8-b25a2f0864ca/1312x894.jpg?v=75d26494c6c7a1032f0ec4c87ad3cc10,See the details of this Townhouse for Sale in Rosail City.,13700000
87210157,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/6KEXQXXZS02D72HB6QAQ2PJC3W/en,https://static.shared.propertyfinder.eg/media/images/listing/6KEXQXXZS02D72HB6QAQ2PJC3W/6ab5a21b-c75f-4144-aa0c-901d2608e10e/1312x894.jpg?v=3c4ca1204ed23c43fbc844bca0414fe3,See the details of this Apartment for Sale in Shababeek compound.,3850000
87210144,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/NBC9BJ2WC7ZNZWJ97C0RFJ4YRW/en,https://static.shared.propertyfinder.eg/media/images/listing/NBC9BJ2WC7ZNZWJ97C0RFJ4YRW/797fc40f-d2d2-487f-aa5f-7c191309d206/1312x894.jpg?v=729b97cfd1afd849ec223939775d4478,See the details of this Chalet for Sale in Azha North.,11000000
87210095,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/5FQ8S7VHS76T0SCRKW1KZV6TXC/en,https://static.shared.propertyfinder.eg/media/images/listing/5FQ8S7VHS76T0SCRKW1KZV6TXC/3b480a19-b935-434b-892c-79f494740bd8/1312x894.jpg?v=300bc38fc1648119fc2c4875e783c667,See the details of this Apartment for Sale in Village West.,14600000
87210027,4BR Villa for Sale in Sidi Heneish,https://www.propertyfinder.eg/to/894NVNDVX0P2ZWPCR7T8YNZC4G/en,https://static.shared.propertyfinder.eg/media/images/listing/894NVNDVX0P2ZWPCR7T8YNZC4G/c39e86de-2319-4bbc-9651-c9782afd5ac8/1312x894.jpg?v=432e0638f08b7a58ef6ebebc0a999b8c,See the details of this Villa for Sale in Beit Al Bahr.,30000000
87210010,4BR Townhouse for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/70ZB9PNTDSYJ4M192MT5X6JEVC/en,https://static.shared.propertyfinder.eg/media/images/listing/70ZB9PNTDSYJ4M192MT5X6JEVC/004ffd13-1c51-4583-b561-912896012e6a/1312x894.jpg?v=dfe8bf1748f0378518f878aad524b58e,See the details of this Townhouse for Sale in Modon Abu Dhabi.,46400000
87210006,2BR Chalet for Sale in Hurghada,https://www.propertyfinder.eg/to/AP75J1MBD36ZDQ4B7N2S900E28/en,https://static.shared.propertyfinder.eg/media/images/listing/AP75J1MBD36ZDQ4B7N2S900E28/82a5c6b1-97b5-44eb-baa4-ff1ff9b57b76/1312x894.jpg?v=793a33cfe059857a7232bb47065b38ac,See the details of this Chalet for Sale in Mesca.,23200000
87209992,5BR Townhouse for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/X84C3A32M45VGHZNBTRN685D38/en,https://static.shared.propertyfinder.eg/media/images/listing/X84C3A32M45VGHZNBTRN685D38/3e446555-50bd-42be-a041-9fbd6f0bce38/1312x894.jpg?v=914171bfca1ee43f14b2bd0536bdaec5,See the details of this Townhouse for Sale in Rosail City.,13500000
87209890,3BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/FSEBYR92Q96RRPBNBKF6J0AS7W/en,https://static.shared.propertyfinder.eg/media/images/listing/FSEBYR92Q96RRPBNBKF6J0AS7W/cd9015e3-7eed-4929-b375-5cb5318edd71/1312x894.jpg?v=7afe688adea6c9f41fb48ac38c932e49,See the details of this Chalet for Sale in Almaza Bay.,19000000
87209849,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/WDJ363HHV9MVX7Z6ZQ2B7ATQE8/en,https://static.shared.propertyfinder.eg/media/images/listing/WDJ363HHV9MVX7Z6ZQ2B7ATQE8/8aca9cfb-b92e-49c1-b68c-38157ff85a15/1312x894.jpg?v=aee50918a03d5131ea0f3ffb90270040,See the details of this Apartment for Sale in Swan Lake Residence.,11860000
87209836,4BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/CEGBXTH52YB37DV45TZSYYMREG/en,https://static.shared.propertyfinder.eg/media/images/listing/CEGBXTH52YB37DV45TZSYYMREG/7747a9b8-123f-40a6-af4b-a7d090f8a3f2/1312x894.jpg?v=086dd12fc006757f7e917b1e27051f52,See the details of this Villa for Sale in Swan Lake Residence.,39000000
87209832,5BR Villa for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/QJ6M148GAE06FMRKCM34WEE37G/en,https://static.shared.propertyfinder.eg/media/images/listing/QJ6M148GAE06FMRKCM34WEE37G/e8dbda02-f39e-457c-ab44-289ef27745e4/1312x894.jpg?v=4c0f25face10a9d46e57bbcfd99c5371,See the details of this Villa for Sale in Silver Sands.,73000000
87209789,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/BB71D9T9SKGS3Z97Z6MXHAVWWC/en,https://static.shared.propertyfinder.eg/media/images/listing/BB71D9T9SKGS3Z97Z6MXHAVWWC/1f39fccc-866e-4bef-8c47-ac9b1269a123/1312x894.jpg?v=2cbc79de2fe4cf2fb53507aaae3d96e6,See the details of this Chalet for Sale in Modon Abu Dhabi.,11000000
87209768,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/5CCKZ20EAXM37P7NJJ4HGSG8QG/en,https://static.shared.propertyfinder.eg/media/images/listing/5CCKZ20EAXM37P7NJJ4HGSG8QG/6851a485-4944-416c-b1f6-2a21b44e3bf3/1312x894.jpg?v=f1f8a7c213641d7bee653fdb98cfa90d,See the details of this Chalet for Sale in Sea View.,4700000
87209477,1BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/F4168PYP80PZ11HB1S7NT736Y8/en,https://static.shared.propertyfinder.eg/media/images/listing/F4168PYP80PZ11HB1S7NT736Y8/f74e7b9f-3861-437b-b498-f9746e2ef553/1312x894.jpg?v=66a70112236b0564121be21f6b4f0985,See the details of this Apartment for Sale in Shalya Taj City.,3700000
87209423,2BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/48YPX1TX2JFQFBZ77TSG0V2KZ0/en,https://static.shared.propertyfinder.eg/media/images/listing/48YPX1TX2JFQFBZ77TSG0V2KZ0/1e26169c-b4a4-44e2-93f3-924f067b7255/1312x894.jpg?v=832206254b323b70f9214abc0eaef571,See the details of this Chalet for Sale in Marassi.,16500000
87209411,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/QJ06JRPTYH8Z3XKCCM4X4ZHX4W/en,https://static.shared.propertyfinder.eg/media/images/listing/QJ06JRPTYH8Z3XKCCM4X4ZHX4W/42cd9ddc-360e-4295-a427-950aa198f464/1312x894.jpg?v=4a863e8007c029c205ed1002d00d5603,See the details of this Chalet for Sale in Solare.,3607000
87209386,1BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/CB902K29YRG6R6WDZE8VRHRWJG/en,https://static.shared.propertyfinder.eg/media/images/listing/CB902K29YRG6R6WDZE8VRHRWJG/5ec98da5-64d6-4ee9-830d-b76522eed460/1312x894.jpg?v=26c0809a8ddfc16d28db14815fd24161,See the details of this Apartment for Sale in New Garden City.,4960000
87209360,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/DGQCDTCBRSYX7Z4JPW6Z96P4H4/en,https://static.shared.propertyfinder.eg/media/images/listing/DGQCDTCBRSYX7Z4JPW6Z96P4H4/8dd43fc9-686d-43b7-b0e0-763159df1c5a/1312x894.jpg?v=2f33bbf99d52f1ffefaff68d440260ff,See the details of this Apartment for Sale in HAP Town.,4750000
87209309,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/TR2J9NXMR772ZHPJMM2PBR1VXG/en,https://static.shared.propertyfinder.eg/media/images/listing/TR2J9NXMR772ZHPJMM2PBR1VXG/162d2c2c-f494-4cd4-80d9-a7552cfdf8b2/1312x894.jpg?v=fa182aa7628a9ccf83109127d5589f93,See the details of this Apartment for Sale in Suez Road.,6500000
87209297,4BR Twin House for Sale in New Heliopolis,https://www.propertyfinder.eg/to/MY0QD5EEF7Y2W8W4WKHTHFMZRC/en,https://static.shared.propertyfinder.eg/media/images/listing/MY0QD5EEF7Y2W8W4WKHTHFMZRC/1ba7662e-4648-4365-a54f-15a70d9fb849/1312x894.jpg?v=e0d8815952edc553068b25ea9a021ceb,See the details of this Twin House for Sale in Sodic East.,14500000
87209295,5BR Villa for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/37KSNS2H51WCT6000VFS7HC2C0/en,https://static.shared.propertyfinder.eg/media/images/listing/37KSNS2H51WCT6000VFS7HC2C0/78747822-2ac6-4b9b-93c5-6a2a06b5ae8d/1312x894.jpg?v=bfe2c57dedc86d49a4a12db102979cfb,See the details of this Villa for Sale in Allegria.,5840000
87209293,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/FZ04Z9BNSX7KP54S7SJE4V4Y38/en,https://static.shared.propertyfinder.eg/media/images/listing/FZ04Z9BNSX7KP54S7SJE4V4Y38/6effca73-e685-479f-be46-9e3804b34904/1312x894.jpg?v=db4dd6beb303a5304a16b99f78f017c6,See the details of this Chalet for Sale in Mountain View.,6900000
87209234,5BR Villa for Sale in 6 October City,https://www.propertyfinder.eg/to/56AF8DEAMBVFZA5SRDBXVDFW0R/en,https://static.shared.propertyfinder.eg/media/images/listing/56AF8DEAMBVFZA5SRDBXVDFW0R/80b53a44-e7fc-4695-bb14-cc148611c397/1312x894.jpg?v=5874be94a244bf003c27646d13b9e1be,See the details of this Villa for Sale in Nyoum October.,4800000
87209205,4BR Townhouse for Sale in New Heliopolis,https://www.propertyfinder.eg/to/HZDCJ4X34MR5QVESZF1Y2WMVTC/en,https://static.shared.propertyfinder.eg/media/images/listing/HZDCJ4X34MR5QVESZF1Y2WMVTC/1eb8750c-4e9c-4ca4-bdbd-0a3e1bbd33ab/1312x894.jpg?v=75795485f8d9b59e0318d663a948347a,See the details of this Townhouse for Sale in Sodic East.,13000000
87209198,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/TZ96QME1V60VHDM8Q33V11X9KW/en,https://static.shared.propertyfinder.eg/media/images/listing/TZ96QME1V60VHDM8Q33V11X9KW/a03aaa85-3152-4107-9f4d-94e6d4ed59a3/1312x894.jpg?v=76b5ba0dbd6def7d44373553b96571f5,See the details of this Chalet for Sale in Mountain View.,8000000
87209131,4BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/14YNF4CM008001QH83E5QS2HE0/en,https://static.shared.propertyfinder.eg/media/images/listing/14YNF4CM008001QH83E5QS2HE0/764ab4e8-0dc0-45c4-ad40-976c9bb9d89c/1312x894.jpg?v=95b3a6ee41c0fb9b7bebcc50c4856f76,See the details of this Villa for Sale in Swan Lake Residence.,39000000
87209028,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/M1QS58K7R54SQMR49GXVC7WAH8/en,https://static.shared.propertyfinder.eg/media/images/listing/M1QS58K7R54SQMR49GXVC7WAH8/e8c69ed0-f2e7-4578-ad91-9571cd47e796/1312x894.jpg?v=39b6445a586f48903b7815c134ddf166,See the details of this Apartment for Sale in El Patio Oro.,8500000
87209012,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/4HJW48RHYKNJAKQZNRTKNVDQ3W/en,https://static.shared.propertyfinder.eg/media/images/listing/4HJW48RHYKNJAKQZNRTKNVDQ3W/e339486f-65dd-4b6c-a18e-23e57f5356f5/1312x894.jpg?v=1cf84f5f12f4e63de7b23a4437602ed6,See the details of this Apartment for Sale in Mivida.,22500000
87208992,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/1RXPS450QB9GMFD9A18WCH53XM/en,https://static.shared.propertyfinder.eg/media/images/listing/1RXPS450QB9GMFD9A18WCH53XM/65d5ec3e-c0c6-49a4-83bd-64d65d3e4b1e/1312x894.jpg?v=bb3ae78eba417dc98dd67f66ccb6d299,See the details of this Chalet for Sale in Youd.,6500000
87208836,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/PRNH72BGNB3PA03M06N69E5JKR/en,https://static.shared.propertyfinder.eg/media/images/listing/PRNH72BGNB3PA03M06N69E5JKR/5f046224-e71b-4d8f-8a95-1382cec50ba0/1312x894.jpg?v=b257968825ed2fce1573bf8af0980096,See the details of this Apartment for Sale in O West.,2000000
87208702,4BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/13M0MS3P03EPGFX2MDB4WWDZ50/en,https://static.shared.propertyfinder.eg/media/images/listing/13M0MS3P03EPGFX2MDB4WWDZ50/9ea7fb37-8de8-423c-abd8-b079699a158c/1312x894.jpg?v=8e7be099bc7703b6a012c4e792d1494f,See the details of this Chalet for Sale in June.,18000000
87208687,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/S0BMR4S02KJ3PQD1AFZ7Y0W83C/en,https://static.shared.propertyfinder.eg/media/images/listing/S0BMR4S02KJ3PQD1AFZ7Y0W83C/f8e5171a-dc60-44cd-8edc-23c5513bcf25/1312x894.jpg?v=f0f27035b45e06994aa3ab7713b4e5ae,See the details of this Apartment for Sale in The Butterfly.,3870000
87208685,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/P7TN4Z90DAAWBAJE9SPZSC91BC/en,https://static.shared.propertyfinder.eg/media/images/listing/P7TN4Z90DAAWBAJE9SPZSC91BC/ff2a741f-5ea1-4bd6-998e-a1c57c93e8f4/1312x894.jpg?v=5ac7e89eafce7198f3f2d84be4b3e2cd,See the details of this Apartment for Sale in Villette.,19000000
87208672,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/RJMA575AJA5JA5BMV1HX6Y462M/en,https://static.shared.propertyfinder.eg/media/images/listing/RJMA575AJA5JA5BMV1HX6Y462M/fc4dad2c-a1e6-404a-8528-69c15139abcc/1312x894.jpg?v=11cca9c809c9c06d97be72fd574cb790,See the details of this Apartment for Sale in Six West.,2000000
87208634,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/DFC9TXSSM0R5EWJ9G0CMJN7Z40/en,https://static.shared.propertyfinder.eg/media/images/listing/DFC9TXSSM0R5EWJ9G0CMJN7Z40/b24325a2-d40b-4151-b6d2-788ebc437a10/1312x894.jpg?v=b516b437f2df47989bc5d3e65bf7953b,See the details of this Apartment for Sale in Moon Residences.,11500000
87208609,5BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/PC7YXBEND6WWWRXEAJMB18WET8/en,https://static.shared.propertyfinder.eg/media/images/listing/PC7YXBEND6WWWRXEAJMB18WET8/750e1c37-b07e-4dc1-8440-6927b28eaae3/1312x894.jpg?v=77d92d2fa81480bd0ee2c1615c8e17d3,See the details of this Villa for Sale in Mivida.,85000000
87208596,4BR iVilla for Sale in New Cairo City,https://www.propertyfinder.eg/to/BAP86KHSR9DK0VSZ9V6RHYVEBC/en,https://static.shared.propertyfinder.eg/media/images/listing/BAP86KHSR9DK0VSZ9V6RHYVEBC/0fcaf3cb-cf98-45e0-ae68-fa56bf8f7b76/1312x894.jpg?v=3e9f47603eda19ca3086914d4a5314ca,See the details of this iVilla for Sale in Mountain View 1.1.,10800000
87208579,1BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/Z44FHY14PVTYDMBKNNX118WTWG/en,https://static.shared.propertyfinder.eg/media/images/listing/Z44FHY14PVTYDMBKNNX118WTWG/da95d876-0119-4832-968f-3b397e2f3178/1312x894.jpg?v=6039d2c446ff0fd366717933eff2c005,See the details of this Chalet for Sale in Bella Vento Galala.,2587000
87208567,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/CTFZW5JE07Z6EVZQMWXX1WFXMM/en,https://static.shared.propertyfinder.eg/media/images/listing/CTFZW5JE07Z6EVZQMWXX1WFXMM/bbe5c180-6f5b-4b2f-8e64-0fa0e47b7081/1312x894.jpg?v=62c7e4368a8c1b0eb7f2a0cf54bff0b4,See the details of this Apartment for Sale in Garden Residence.,12000000
87208557,3BR Villa for Sale in Shorouk City,https://www.propertyfinder.eg/to/JKRY3QEAFPPADGXDQHSX930Z98/en,https://static.shared.propertyfinder.eg/media/images/listing/JKRY3QEAFPPADGXDQHSX930Z98/d26df341-4eef-4ed9-a6b7-a360f552e1c3/1312x894.jpg?v=6950d891814ef8861f6ffe447e18bf79,See the details of this Villa for Sale in Al Burouj Compound.,25900000
87208544,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/8SENRZ979ZYKD6GTC46AWS8C5C/en,https://static.shared.propertyfinder.eg/media/images/listing/8SENRZ979ZYKD6GTC46AWS8C5C/ef7ef94a-36af-452d-a82f-975d24440bcd/1312x894.jpg?v=97034af7d181b8489abc9ae48ce00189,See the details of this Apartment for Sale in Palm Hills New Cairo.,9320000
87208539,2BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/BJRZ4M1XGA10SP4X9AA1DDYP6G/en,https://static.shared.propertyfinder.eg/media/images/listing/BJRZ4M1XGA10SP4X9AA1DDYP6G/0494e0d8-1f80-4d59-8cce-e47b2fe72c38/1312x894.jpg?v=07a46c627a20f73e01b0e34107b5719f,See the details of this Apartment for Sale in Park Lane.,3000000
87208534,3BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/2NR9SWE8AYWPEJMKT0QSNH6G7G/en,https://static.shared.propertyfinder.eg/media/images/listing/2NR9SWE8AYWPEJMKT0QSNH6G7G/d06cede9-2c5f-4cf1-867a-79718f0ace0e/1312x894.jpg?v=4c2c7449907143f0f6490c91d876e43f,See the details of this Apartment for Sale in New Garden City.,13017301
87208509,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/X1FVMDJJ33638BV3MWBNTGBVXR/en,https://static.shared.propertyfinder.eg/media/images/listing/X1FVMDJJ33638BV3MWBNTGBVXR/dd6fcce9-632a-4be8-a443-1111bf100e5d/1312x894.jpg?v=1008fb9e1d5f585a6422646b5573647b,See the details of this Apartment for Sale in Taj City.,14900000
87208453,2BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/AKPC9CJ5G8QJ7QC8Z6V2T7T06G/en,https://static.shared.propertyfinder.eg/media/images/listing/AKPC9CJ5G8QJ7QC8Z6V2T7T06G/9285b70f-404e-4bfb-aa1c-d1790ee11101/1312x894.jpg?v=fad77cabd72ec14ee4edeebf48fde0d7,See the details of this Chalet for Sale in Fouka Bay.,5000400
87208412,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/RKQK3WT650GQ7Q9AB2X8AEYJ70/en,https://static.shared.propertyfinder.eg/media/images/listing/RKQK3WT650GQ7Q9AB2X8AEYJ70/57f91c66-c5e5-46c9-84b6-cf12363e0e7d/1312x894.jpg?v=0fda9d4f0153a932389a5e9740e36e01,See the details of this Apartment for Sale in Mountain View iCity.,7900000
87208341,4BR Penthouse for Sale in New Cairo City,https://www.propertyfinder.eg/to/28FZTXVQ1E1HMCX85PD91280AC/en,https://static.shared.propertyfinder.eg/media/images/listing/28FZTXVQ1E1HMCX85PD91280AC/f3589a99-8521-4dfc-b125-b919acdd4c0b/1312x894.jpg?v=bdef2add5dae5211024848aba4950766,See the details of this Penthouse for Sale in Stone Residence.,9500000
87208300,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/WQ1R77RSD6QS8KJ2YQ39H9F9DW/en,https://static.shared.propertyfinder.eg/media/images/listing/WQ1R77RSD6QS8KJ2YQ39H9F9DW/382d4bb2-0219-4106-afb1-bc895d0fa85b/1312x894.jpg?v=b2721b04af27efceb0fe4698c9fab5b6,See the details of this Apartment for Sale in Elan Sarai.,9000000
87208155,3BR Townhouse for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/1Z71FSKF8GJJXZP3TBT9GY0C30/en,https://static.shared.propertyfinder.eg/media/images/listing/1Z71FSKF8GJJXZP3TBT9GY0C30/c3601195-7c5b-4df6-9594-2435141d4f37/1312x894.jpg?v=9228fbb72a64e373f3025896f6e18260,See the details of this Townhouse for Sale in June.,21000000
87208149,3BR Villa for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/XYQ53F3ACDENC4YB3MJQDQETDG/en,https://static.shared.propertyfinder.eg/media/images/listing/XYQ53F3ACDENC4YB3MJQDQETDG/ace6e9fa-0e3e-4f7a-8e7f-6db58fc6871d/1312x894.jpg?v=900dc40521b02ab40a9e38dd04728821,See the details of this Villa for Sale in June.,23000000
87208044,5BR Villa for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/WSGAGZRNDMK847NPKMBK4AZJSR/en,https://static.shared.propertyfinder.eg/media/images/listing/WSGAGZRNDMK847NPKMBK4AZJSR/b18cb710-7020-41d8-89ef-8dedc305176c/1312x894.jpg?v=90aa5d52a3837fdd89d236439f0ccab6,See the details of this Villa for Sale in Silver Sands.,62600000
87208008,1BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/6X0SCXRYFMZJTJG9NRXK3M3CVW/en,https://static.shared.propertyfinder.eg/media/images/listing/6X0SCXRYFMZJTJG9NRXK3M3CVW/48403271-7c91-4f3c-8c88-004cd88fc306/1312x894.jpg?v=81131cc14301e7c6e2b7a500ccaeb276,See the details of this Chalet for Sale in Seashore.,3400000
87207986,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/BTV5A5GM6RX4ECEQXN246MVGSR/en,https://static.shared.propertyfinder.eg/media/images/listing/BTV5A5GM6RX4ECEQXN246MVGSR/fa373248-8100-48b3-adbf-fc45f726600a/1312x894.jpg?v=68b13c84b50564682baa209fc14455b7,See the details of this Chalet for Sale in Seashore.,3150000
87207905,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/9WT87R9CHM6SVYWQ3SKA1WASK8/en,https://static.shared.propertyfinder.eg/media/images/listing/9WT87R9CHM6SVYWQ3SKA1WASK8/ab3f954b-2272-4f75-9d53-051f6b2bb515/1312x894.jpg?v=95d02a105874807ea94b6c0492db336f,See the details of this Apartment for Sale in Nest Cairo.,6662000
87207827,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/T1YYRPGS9R9MPJKEAH1J0DVSQG/en,https://static.shared.propertyfinder.eg/media/images/listing/T1YYRPGS9R9MPJKEAH1J0DVSQG/3230f9f5-e544-451a-905e-e099c6c08518/1312x894.jpg?v=deb9d375f15a275e926affa99e313d5b,See the details of this Chalet for Sale in Seashore.,4700000
87207812,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/JYDY0X64YW3279ZG57P7QR2WV0/en,https://static.shared.propertyfinder.eg/media/images/listing/JYDY0X64YW3279ZG57P7QR2WV0/96fa925e-ed36-4b64-afc4-75c93289d1e2/1312x894.jpg?v=77b16b1fda06717fd006b4cfa4c6d765,See the details of this Chalet for Sale in Seashore.,4300000
